"";"row";"method";"fileName";"combination";"sampling";"column";"value";"ID";"treat"
"2467";"A";"440";"./mix_s15.txt";"mix";15;"V5";0,04;"MQ";NA
"2468";"B";"440";"./mix_s15.txt";"mix";15;"V5";0,11;"MIX_Hi_1";"cs"
"2469";"C";"440";"./mix_s15.txt";"mix";15;"V5";0,126;"MIX_Hi_1";"fluc"
"2470";"D";"440";"./mix_s15.txt";"mix";15;"V5";0,09;"MIX_Hi_1";"inc"
"2471";"E";"440";"./mix_s15.txt";"mix";15;"V5";0,095;"MIX_Hi_1";"flucinc"
"2472";"F";"440";"./mix_s15.txt";"mix";15;"V5";0,04;"MQ";NA
"2473";"A";"450";"./mix_s15.txt";"mix";15;"V5";0,04;"MQ";NA
"2474";"B";"450";"./mix_s15.txt";"mix";15;"V5";0,108;"MIX_Hi_1";"cs"
"2475";"C";"450";"./mix_s15.txt";"mix";15;"V5";0,124;"MIX_Hi_1";"fluc"
"2476";"D";"450";"./mix_s15.txt";"mix";15;"V5";0,086;"MIX_Hi_1";"inc"
"2477";"E";"450";"./mix_s15.txt";"mix";15;"V5";0,092;"MIX_Hi_1";"flucinc"
"2478";"F";"450";"./mix_s15.txt";"mix";15;"V5";0,039;"MQ";NA
"2479";"A";"650";"./mix_s15.txt";"mix";15;"V5";0,036;"MQ";NA
"2480";"B";"650";"./mix_s15.txt";"mix";15;"V5";0,091;"MIX_Hi_1";"cs"
"2481";"C";"650";"./mix_s15.txt";"mix";15;"V5";0,102;"MIX_Hi_1";"fluc"
"2482";"D";"650";"./mix_s15.txt";"mix";15;"V5";0,071;"MIX_Hi_1";"inc"
"2483";"E";"650";"./mix_s15.txt";"mix";15;"V5";0,073;"MIX_Hi_1";"flucinc"
"2484";"F";"650";"./mix_s15.txt";"mix";15;"V5";0,036;"MQ";NA
"2485";"A";"395,680";"./mix_s15.txt";"mix";15;"V6";2;"MQ";NA
"2486";"B";"395,680";"./mix_s15.txt";"mix";15;"V6";299;"MIX_Hi_2";"cs"
"2487";"C";"395,680";"./mix_s15.txt";"mix";15;"V6";363;"MIX_Hi_2";"fluc"
"2488";"D";"395,680";"./mix_s15.txt";"mix";15;"V6";426;"MIX_Hi_2";"inc"
"2489";"E";"395,680";"./mix_s15.txt";"mix";15;"V6";145;"MIX_Hi_2";"flucinc"
"2490";"F";"395,680";"./mix_s15.txt";"mix";15;"V6";4;"MQ";NA
"2491";"A";"614,680";"./mix_s15.txt";"mix";15;"V6";4;"MQ";NA
"2492";"B";"614,680";"./mix_s15.txt";"mix";15;"V6";57;"MIX_Hi_2";"cs"
"2493";"C";"614,680";"./mix_s15.txt";"mix";15;"V6";70;"MIX_Hi_2";"fluc"
"2494";"D";"614,680";"./mix_s15.txt";"mix";15;"V6";82;"MIX_Hi_2";"inc"
"2495";"E";"614,680";"./mix_s15.txt";"mix";15;"V6";30;"MIX_Hi_2";"flucinc"
"2496";"F";"614,680";"./mix_s15.txt";"mix";15;"V6";2;"MQ";NA
"2497";"A";"440,660";"./mix_s15.txt";"mix";15;"V6";4;"MQ";NA
"2498";"B";"440,660";"./mix_s15.txt";"mix";15;"V6";224;"MIX_Hi_2";"cs"
"2499";"C";"440,660";"./mix_s15.txt";"mix";15;"V6";246;"MIX_Hi_2";"fluc"
"2500";"D";"440,660";"./mix_s15.txt";"mix";15;"V6";273;"MIX_Hi_2";"inc"
"2501";"E";"440,660";"./mix_s15.txt";"mix";15;"V6";121;"MIX_Hi_2";"flucinc"
"2502";"F";"440,660";"./mix_s15.txt";"mix";15;"V6";3;"MQ";NA
"2503";"A";"440";"./mix_s15.txt";"mix";15;"V6";0,04;"MQ";NA
"2504";"B";"440";"./mix_s15.txt";"mix";15;"V6";0,11;"MIX_Hi_2";"cs"
"2505";"C";"440";"./mix_s15.txt";"mix";15;"V6";0,129;"MIX_Hi_2";"fluc"
"2506";"D";"440";"./mix_s15.txt";"mix";15;"V6";0,084;"MIX_Hi_2";"inc"
"2507";"E";"440";"./mix_s15.txt";"mix";15;"V6";0,096;"MIX_Hi_2";"flucinc"
"2508";"F";"440";"./mix_s15.txt";"mix";15;"V6";0,04;"MQ";NA
"2509";"A";"450";"./mix_s15.txt";"mix";15;"V6";0,039;"MQ";NA
"2510";"B";"450";"./mix_s15.txt";"mix";15;"V6";0,107;"MIX_Hi_2";"cs"
"2511";"C";"450";"./mix_s15.txt";"mix";15;"V6";0,127;"MIX_Hi_2";"fluc"
"2512";"D";"450";"./mix_s15.txt";"mix";15;"V6";0,074;"MIX_Hi_2";"inc"
"2513";"E";"450";"./mix_s15.txt";"mix";15;"V6";0,094;"MIX_Hi_2";"flucinc"
"2514";"F";"450";"./mix_s15.txt";"mix";15;"V6";0,039;"MQ";NA
"2515";"A";"650";"./mix_s15.txt";"mix";15;"V6";0,038;"MQ";NA
"2516";"B";"650";"./mix_s15.txt";"mix";15;"V6";0,089;"MIX_Hi_2";"cs"
"2517";"C";"650";"./mix_s15.txt";"mix";15;"V6";0,103;"MIX_Hi_2";"fluc"
"2518";"D";"650";"./mix_s15.txt";"mix";15;"V6";0,063;"MIX_Hi_2";"inc"
"2519";"E";"650";"./mix_s15.txt";"mix";15;"V6";0,074;"MIX_Hi_2";"flucinc"
"2520";"F";"650";"./mix_s15.txt";"mix";15;"V6";0,037;"MQ";NA
"2521";"A";"395,680";"./mix_s15.txt";"mix";15;"V7";1;"MQ";NA
"2522";"B";"395,680";"./mix_s15.txt";"mix";15;"V7";288;"MIX_Hi_3";"cs"
"2523";"C";"395,680";"./mix_s15.txt";"mix";15;"V7";201;"MIX_Hi_3";"fluc"
"2524";"D";"395,680";"./mix_s15.txt";"mix";15;"V7";440;"MIX_Hi_3";"inc"
"2525";"E";"395,680";"./mix_s15.txt";"mix";15;"V7";187;"MIX_Hi_3";"flucinc"
"2526";"F";"395,680";"./mix_s15.txt";"mix";15;"V7";5;"MQ";NA
"2527";"A";"614,680";"./mix_s15.txt";"mix";15;"V7";2;"MQ";NA
"2528";"B";"614,680";"./mix_s15.txt";"mix";15;"V7";59;"MIX_Hi_3";"cs"
"2529";"C";"614,680";"./mix_s15.txt";"mix";15;"V7";46;"MIX_Hi_3";"fluc"
"2530";"D";"614,680";"./mix_s15.txt";"mix";15;"V7";89;"MIX_Hi_3";"inc"
"2531";"E";"614,680";"./mix_s15.txt";"mix";15;"V7";26;"MIX_Hi_3";"flucinc"
"2532";"F";"614,680";"./mix_s15.txt";"mix";15;"V7";4;"MQ";NA
"2533";"A";"440,660";"./mix_s15.txt";"mix";15;"V7";1;"MQ";NA
"2534";"B";"440,660";"./mix_s15.txt";"mix";15;"V7";230;"MIX_Hi_3";"cs"
"2535";"C";"440,660";"./mix_s15.txt";"mix";15;"V7";146;"MIX_Hi_3";"fluc"
"2536";"D";"440,660";"./mix_s15.txt";"mix";15;"V7";300;"MIX_Hi_3";"inc"
"2537";"E";"440,660";"./mix_s15.txt";"mix";15;"V7";117;"MIX_Hi_3";"flucinc"
"2538";"F";"440,660";"./mix_s15.txt";"mix";15;"V7";7;"MQ";NA
"2539";"A";"440";"./mix_s15.txt";"mix";15;"V7";0,04;"MQ";NA
"2540";"B";"440";"./mix_s15.txt";"mix";15;"V7";0,106;"MIX_Hi_3";"cs"
"2541";"C";"440";"./mix_s15.txt";"mix";15;"V7";0,09;"MIX_Hi_3";"fluc"
"2542";"D";"440";"./mix_s15.txt";"mix";15;"V7";0,085;"MIX_Hi_3";"inc"
"2543";"E";"440";"./mix_s15.txt";"mix";15;"V7";0,086;"MIX_Hi_3";"flucinc"
"2544";"F";"440";"./mix_s15.txt";"mix";15;"V7";0,04;"MQ";NA
"2545";"A";"450";"./mix_s15.txt";"mix";15;"V7";0,04;"MQ";NA
"2546";"B";"450";"./mix_s15.txt";"mix";15;"V7";0,104;"MIX_Hi_3";"cs"
"2547";"C";"450";"./mix_s15.txt";"mix";15;"V7";0,088;"MIX_Hi_3";"fluc"
"2548";"D";"450";"./mix_s15.txt";"mix";15;"V7";0,083;"MIX_Hi_3";"inc"
"2549";"E";"450";"./mix_s15.txt";"mix";15;"V7";0,083;"MIX_Hi_3";"flucinc"
"2550";"F";"450";"./mix_s15.txt";"mix";15;"V7";0,04;"MQ";NA
"2551";"A";"650";"./mix_s15.txt";"mix";15;"V7";0,038;"MQ";NA
"2552";"B";"650";"./mix_s15.txt";"mix";15;"V7";0,088;"MIX_Hi_3";"cs"
"2553";"C";"650";"./mix_s15.txt";"mix";15;"V7";0,073;"MIX_Hi_3";"fluc"
"2554";"D";"650";"./mix_s15.txt";"mix";15;"V7";0,069;"MIX_Hi_3";"inc"
"2555";"E";"650";"./mix_s15.txt";"mix";15;"V7";0,068;"MIX_Hi_3";"flucinc"
"2556";"F";"650";"./mix_s15.txt";"mix";15;"V7";0,037;"MQ";NA
"2557";"A";"395,680";"./mix_s15.txt";"mix";15;"V8";3;"MQ";NA
"2558";"B";"395,680";"./mix_s15.txt";"mix";15;"V8";4;"MQ";NA
"2559";"C";"395,680";"./mix_s15.txt";"mix";15;"V8";6;"MQ";NA
"2560";"D";"395,680";"./mix_s15.txt";"mix";15;"V8";1;"MQ";NA
"2561";"E";"395,680";"./mix_s15.txt";"mix";15;"V8";0;"MQ";NA
"2562";"F";"395,680";"./mix_s15.txt";"mix";15;"V8";2;"MQ";NA
"2563";"A";"614,680";"./mix_s15.txt";"mix";15;"V8";2;"MQ";NA
"2564";"B";"614,680";"./mix_s15.txt";"mix";15;"V8";2;"MQ";NA
"2565";"C";"614,680";"./mix_s15.txt";"mix";15;"V8";5;"MQ";NA
"2566";"D";"614,680";"./mix_s15.txt";"mix";15;"V8";2;"MQ";NA
"2567";"E";"614,680";"./mix_s15.txt";"mix";15;"V8";6;"MQ";NA
"2568";"F";"614,680";"./mix_s15.txt";"mix";15;"V8";1;"MQ";NA
"2569";"A";"440,660";"./mix_s15.txt";"mix";15;"V8";1;"MQ";NA
"2570";"B";"440,660";"./mix_s15.txt";"mix";15;"V8";5;"MQ";NA
"2571";"C";"440,660";"./mix_s15.txt";"mix";15;"V8";5;"MQ";NA
"2572";"D";"440,660";"./mix_s15.txt";"mix";15;"V8";8;"MQ";NA
"2573";"E";"440,660";"./mix_s15.txt";"mix";15;"V8";3;"MQ";NA
"2574";"F";"440,660";"./mix_s15.txt";"mix";15;"V8";5;"MQ";NA
"2575";"A";"440";"./mix_s15.txt";"mix";15;"V8";0,042;"MQ";NA
"2576";"B";"440";"./mix_s15.txt";"mix";15;"V8";0,04;"MQ";NA
"2577";"C";"440";"./mix_s15.txt";"mix";15;"V8";0,04;"MQ";NA
"2578";"D";"440";"./mix_s15.txt";"mix";15;"V8";0,04;"MQ";NA
"2579";"E";"440";"./mix_s15.txt";"mix";15;"V8";0,04;"MQ";NA
"2580";"F";"440";"./mix_s15.txt";"mix";15;"V8";0,04;"MQ";NA
"2581";"A";"450";"./mix_s15.txt";"mix";15;"V8";0,041;"MQ";NA
"2582";"B";"450";"./mix_s15.txt";"mix";15;"V8";0,039;"MQ";NA
"2583";"C";"450";"./mix_s15.txt";"mix";15;"V8";0,039;"MQ";NA
"2584";"D";"450";"./mix_s15.txt";"mix";15;"V8";0,039;"MQ";NA
"2585";"E";"450";"./mix_s15.txt";"mix";15;"V8";0,04;"MQ";NA
"2586";"F";"450";"./mix_s15.txt";"mix";15;"V8";0,04;"MQ";NA
"2587";"A";"650";"./mix_s15.txt";"mix";15;"V8";0,039;"MQ";NA
"2588";"B";"650";"./mix_s15.txt";"mix";15;"V8";0,036;"MQ";NA
"2589";"C";"650";"./mix_s15.txt";"mix";15;"V8";0,037;"MQ";NA
"2590";"D";"650";"./mix_s15.txt";"mix";15;"V8";0,037;"MQ";NA
"2591";"E";"650";"./mix_s15.txt";"mix";15;"V8";0,035;"MQ";NA
"2592";"F";"650";"./mix_s15.txt";"mix";15;"V8";0,038;"MQ";NA
"2593";"A";"395,680";"./mix_s14.txt";"mix";14;"V1";2;"MQ";NA
"2594";"B";"395,680";"./mix_s14.txt";"mix";14;"V1";9;"MQ";NA
"2595";"C";"395,680";"./mix_s14.txt";"mix";14;"V1";1;"MQ";NA
"2596";"D";"395,680";"./mix_s14.txt";"mix";14;"V1";3;"MQ";NA
"2597";"E";"395,680";"./mix_s14.txt";"mix";14;"V1";5;"MQ";NA
"2598";"F";"395,680";"./mix_s14.txt";"mix";14;"V1";5;"MQ";NA
"2599";"A";"614,680";"./mix_s14.txt";"mix";14;"V1";2;"MQ";NA
"2600";"B";"614,680";"./mix_s14.txt";"mix";14;"V1";2;"MQ";NA
"2601";"C";"614,680";"./mix_s14.txt";"mix";14;"V1";4;"MQ";NA
"2602";"D";"614,680";"./mix_s14.txt";"mix";14;"V1";3;"MQ";NA
"2603";"E";"614,680";"./mix_s14.txt";"mix";14;"V1";3;"MQ";NA
"2604";"F";"614,680";"./mix_s14.txt";"mix";14;"V1";1;"MQ";NA
"2605";"A";"440,660";"./mix_s14.txt";"mix";14;"V1";4;"MQ";NA
"2606";"B";"440,660";"./mix_s14.txt";"mix";14;"V1";11;"MQ";NA
"2607";"C";"440,660";"./mix_s14.txt";"mix";14;"V1";3;"MQ";NA
"2608";"D";"440,660";"./mix_s14.txt";"mix";14;"V1";4;"MQ";NA
"2609";"E";"440,660";"./mix_s14.txt";"mix";14;"V1";6;"MQ";NA
"2610";"F";"440,660";"./mix_s14.txt";"mix";14;"V1";5;"MQ";NA
"2611";"A";"440";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2612";"B";"440";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2613";"C";"440";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2614";"D";"440";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2615";"E";"440";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2616";"F";"440";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2617";"A";"450";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2618";"B";"450";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2619";"C";"450";"./mix_s14.txt";"mix";14;"V1";0,039;"MQ";NA
"2620";"D";"450";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2621";"E";"450";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2622";"F";"450";"./mix_s14.txt";"mix";14;"V1";0,04;"MQ";NA
"2623";"A";"650";"./mix_s14.txt";"mix";14;"V1";0,035;"MQ";NA
"2624";"B";"650";"./mix_s14.txt";"mix";14;"V1";0,037;"MQ";NA
"2625";"C";"650";"./mix_s14.txt";"mix";14;"V1";0,036;"MQ";NA
"2626";"D";"650";"./mix_s14.txt";"mix";14;"V1";0,035;"MQ";NA
"2627";"E";"650";"./mix_s14.txt";"mix";14;"V1";0,038;"MQ";NA
"2628";"F";"650";"./mix_s14.txt";"mix";14;"V1";0,036;"MQ";NA
"2629";"A";"395,680";"./mix_s14.txt";"mix";14;"V2";5;"MQ";NA
"2630";"B";"395,680";"./mix_s14.txt";"mix";14;"V2";226;"MIX_Low_1";"cs"
"2631";"C";"395,680";"./mix_s14.txt";"mix";14;"V2";354;"MIX_Low_1";"fluc"
"2632";"D";"395,680";"./mix_s14.txt";"mix";14;"V2";152;"MIX_Low_1";"inc"
"2633";"E";"395,680";"./mix_s14.txt";"mix";14;"V2";133;"MIX_Low_1";"flucinc"
"2634";"F";"395,680";"./mix_s14.txt";"mix";14;"V2";0;"MQ";NA
"2635";"A";"614,680";"./mix_s14.txt";"mix";14;"V2";5;"MQ";NA
"2636";"B";"614,680";"./mix_s14.txt";"mix";14;"V2";49;"MIX_Low_1";"cs"
"2637";"C";"614,680";"./mix_s14.txt";"mix";14;"V2";49;"MIX_Low_1";"fluc"
"2638";"D";"614,680";"./mix_s14.txt";"mix";14;"V2";27;"MIX_Low_1";"inc"
"2639";"E";"614,680";"./mix_s14.txt";"mix";14;"V2";18;"MIX_Low_1";"flucinc"
"2640";"F";"614,680";"./mix_s14.txt";"mix";14;"V2";4;"MQ";NA
"2641";"A";"440,660";"./mix_s14.txt";"mix";14;"V2";7;"MQ";NA
"2642";"B";"440,660";"./mix_s14.txt";"mix";14;"V2";136;"MIX_Low_1";"cs"
"2643";"C";"440,660";"./mix_s14.txt";"mix";14;"V2";172;"MIX_Low_1";"fluc"
"2644";"D";"440,660";"./mix_s14.txt";"mix";14;"V2";83;"MIX_Low_1";"inc"
"2645";"E";"440,660";"./mix_s14.txt";"mix";14;"V2";80;"MIX_Low_1";"flucinc"
"2646";"F";"440,660";"./mix_s14.txt";"mix";14;"V2";6;"MQ";NA
"2647";"A";"440";"./mix_s14.txt";"mix";14;"V2";0,04;"MQ";NA
"2648";"B";"440";"./mix_s14.txt";"mix";14;"V2";0,077;"MIX_Low_1";"cs"
"2649";"C";"440";"./mix_s14.txt";"mix";14;"V2";0,071;"MIX_Low_1";"fluc"
"2650";"D";"440";"./mix_s14.txt";"mix";14;"V2";0,07;"MIX_Low_1";"inc"
"2651";"E";"440";"./mix_s14.txt";"mix";14;"V2";0,082;"MIX_Low_1";"flucinc"
"2652";"F";"440";"./mix_s14.txt";"mix";14;"V2";0,04;"MQ";NA
"2653";"A";"450";"./mix_s14.txt";"mix";14;"V2";0,039;"MQ";NA
"2654";"B";"450";"./mix_s14.txt";"mix";14;"V2";0,076;"MIX_Low_1";"cs"
"2655";"C";"450";"./mix_s14.txt";"mix";14;"V2";0,072;"MIX_Low_1";"fluc"
"2656";"D";"450";"./mix_s14.txt";"mix";14;"V2";0,069;"MIX_Low_1";"inc"
"2657";"E";"450";"./mix_s14.txt";"mix";14;"V2";0,081;"MIX_Low_1";"flucinc"
"2658";"F";"450";"./mix_s14.txt";"mix";14;"V2";0,039;"MQ";NA
"2659";"A";"650";"./mix_s14.txt";"mix";14;"V2";0,035;"MQ";NA
"2660";"B";"650";"./mix_s14.txt";"mix";14;"V2";0,064;"MIX_Low_1";"cs"
"2661";"C";"650";"./mix_s14.txt";"mix";14;"V2";0,06;"MIX_Low_1";"fluc"
"2662";"D";"650";"./mix_s14.txt";"mix";14;"V2";0,057;"MIX_Low_1";"inc"
"2663";"E";"650";"./mix_s14.txt";"mix";14;"V2";0,064;"MIX_Low_1";"flucinc"
"2664";"F";"650";"./mix_s14.txt";"mix";14;"V2";0,037;"MQ";NA
"2665";"A";"395,680";"./mix_s14.txt";"mix";14;"V3";1;"MQ";NA
"2666";"B";"395,680";"./mix_s14.txt";"mix";14;"V3";133;"MIX_Low_2";"cs"
"2667";"C";"395,680";"./mix_s14.txt";"mix";14;"V3";189;"MIX_Low_2";"fluc"
"2668";"D";"395,680";"./mix_s14.txt";"mix";14;"V3";89;"MIX_Low_2";"inc"
"2669";"E";"395,680";"./mix_s14.txt";"mix";14;"V3";113;"MIX_Low_2";"flucinc"
"2670";"F";"395,680";"./mix_s14.txt";"mix";14;"V3";2;"MQ";NA
"2671";"A";"614,680";"./mix_s14.txt";"mix";14;"V3";2;"MQ";NA
"2672";"B";"614,680";"./mix_s14.txt";"mix";14;"V3";28;"MIX_Low_2";"cs"
"2673";"C";"614,680";"./mix_s14.txt";"mix";14;"V3";47;"MIX_Low_2";"fluc"
"2674";"D";"614,680";"./mix_s14.txt";"mix";14;"V3";24;"MIX_Low_2";"inc"
"2675";"E";"614,680";"./mix_s14.txt";"mix";14;"V3";20;"MIX_Low_2";"flucinc"
"2676";"F";"614,680";"./mix_s14.txt";"mix";14;"V3";4;"MQ";NA
"2677";"A";"440,660";"./mix_s14.txt";"mix";14;"V3";2;"MQ";NA
"2678";"B";"440,660";"./mix_s14.txt";"mix";14;"V3";77;"MIX_Low_2";"cs"
"2679";"C";"440,660";"./mix_s14.txt";"mix";14;"V3";153;"MIX_Low_2";"fluc"
"2680";"D";"440,660";"./mix_s14.txt";"mix";14;"V3";79;"MIX_Low_2";"inc"
"2681";"E";"440,660";"./mix_s14.txt";"mix";14;"V3";80;"MIX_Low_2";"flucinc"
"2682";"F";"440,660";"./mix_s14.txt";"mix";14;"V3";7;"MQ";NA
"2683";"A";"440";"./mix_s14.txt";"mix";14;"V3";0,04;"MQ";NA
"2684";"B";"440";"./mix_s14.txt";"mix";14;"V3";0,06;"MIX_Low_2";"cs"
"2685";"C";"440";"./mix_s14.txt";"mix";14;"V3";0,07;"MIX_Low_2";"fluc"
"2686";"D";"440";"./mix_s14.txt";"mix";14;"V3";0,066;"MIX_Low_2";"inc"
"2687";"E";"440";"./mix_s14.txt";"mix";14;"V3";0,079;"MIX_Low_2";"flucinc"
"2688";"F";"440";"./mix_s14.txt";"mix";14;"V3";0,039;"MQ";NA
"2689";"A";"450";"./mix_s14.txt";"mix";14;"V3";0,04;"MQ";NA
"2690";"B";"450";"./mix_s14.txt";"mix";14;"V3";0,059;"MIX_Low_2";"cs"
"2691";"C";"450";"./mix_s14.txt";"mix";14;"V3";0,066;"MIX_Low_2";"fluc"
"2692";"D";"450";"./mix_s14.txt";"mix";14;"V3";0,065;"MIX_Low_2";"inc"
"2693";"E";"450";"./mix_s14.txt";"mix";14;"V3";0,078;"MIX_Low_2";"flucinc"
"2694";"F";"450";"./mix_s14.txt";"mix";14;"V3";0,039;"MQ";NA
"2695";"A";"650";"./mix_s14.txt";"mix";14;"V3";0,035;"MQ";NA
"2696";"B";"650";"./mix_s14.txt";"mix";14;"V3";0,049;"MIX_Low_2";"cs"
"2697";"C";"650";"./mix_s14.txt";"mix";14;"V3";0,055;"MIX_Low_2";"fluc"
"2698";"D";"650";"./mix_s14.txt";"mix";14;"V3";0,052;"MIX_Low_2";"inc"
"2699";"E";"650";"./mix_s14.txt";"mix";14;"V3";0,06;"MIX_Low_2";"flucinc"
"2700";"F";"650";"./mix_s14.txt";"mix";14;"V3";0,037;"MQ";NA
"2701";"A";"395,680";"./mix_s14.txt";"mix";14;"V4";1;"MQ";NA
"2702";"B";"395,680";"./mix_s14.txt";"mix";14;"V4";110;"MIX_Low_3";"cs"
"2703";"C";"395,680";"./mix_s14.txt";"mix";14;"V4";193;"MIX_Low_3";"fluc"
"2704";"D";"395,680";"./mix_s14.txt";"mix";14;"V4";78;"MIX_Low_3";"inc"
"2705";"E";"395,680";"./mix_s14.txt";"mix";14;"V4";121;"MIX_Low_3";"flucinc"
"2706";"F";"395,680";"./mix_s14.txt";"mix";14;"V4";4;"MQ";NA
"2707";"A";"614,680";"./mix_s14.txt";"mix";14;"V4";3;"MQ";NA
"2708";"B";"614,680";"./mix_s14.txt";"mix";14;"V4";15;"MIX_Low_3";"cs"
"2709";"C";"614,680";"./mix_s14.txt";"mix";14;"V4";49;"MIX_Low_3";"fluc"
"2710";"D";"614,680";"./mix_s14.txt";"mix";14;"V4";17;"MIX_Low_3";"inc"
"2711";"E";"614,680";"./mix_s14.txt";"mix";14;"V4";37;"MIX_Low_3";"flucinc"
"2712";"F";"614,680";"./mix_s14.txt";"mix";14;"V4";0;"MQ";NA
"2713";"A";"440,660";"./mix_s14.txt";"mix";14;"V4";3;"MQ";NA
"2714";"B";"440,660";"./mix_s14.txt";"mix";14;"V4";83;"MIX_Low_3";"cs"
"2715";"C";"440,660";"./mix_s14.txt";"mix";14;"V4";144;"MIX_Low_3";"fluc"
"2716";"D";"440,660";"./mix_s14.txt";"mix";14;"V4";76;"MIX_Low_3";"inc"
"2717";"E";"440,660";"./mix_s14.txt";"mix";14;"V4";112;"MIX_Low_3";"flucinc"
"2718";"F";"440,660";"./mix_s14.txt";"mix";14;"V4";10;"MQ";NA
"2719";"A";"440";"./mix_s14.txt";"mix";14;"V4";0,04;"MQ";NA
"2720";"B";"440";"./mix_s14.txt";"mix";14;"V4";0,064;"MIX_Low_3";"cs"
"2721";"C";"440";"./mix_s14.txt";"mix";14;"V4";0,065;"MIX_Low_3";"fluc"
"2722";"D";"440";"./mix_s14.txt";"mix";14;"V4";0,065;"MIX_Low_3";"inc"
"2723";"E";"440";"./mix_s14.txt";"mix";14;"V4";0,085;"MIX_Low_3";"flucinc"
"2724";"F";"440";"./mix_s14.txt";"mix";14;"V4";0,039;"MQ";NA
"2725";"A";"450";"./mix_s14.txt";"mix";14;"V4";0,039;"MQ";NA
"2726";"B";"450";"./mix_s14.txt";"mix";14;"V4";0,064;"MIX_Low_3";"cs"
"2727";"C";"450";"./mix_s14.txt";"mix";14;"V4";0,064;"MIX_Low_3";"fluc"
"2728";"D";"450";"./mix_s14.txt";"mix";14;"V4";0,063;"MIX_Low_3";"inc"
"2729";"E";"450";"./mix_s14.txt";"mix";14;"V4";0,084;"MIX_Low_3";"flucinc"
"2730";"F";"450";"./mix_s14.txt";"mix";14;"V4";0,039;"MQ";NA
"2731";"A";"650";"./mix_s14.txt";"mix";14;"V4";0,037;"MQ";NA
"2732";"B";"650";"./mix_s14.txt";"mix";14;"V4";0,052;"MIX_Low_3";"cs"
"2733";"C";"650";"./mix_s14.txt";"mix";14;"V4";0,053;"MIX_Low_3";"fluc"
"2734";"D";"650";"./mix_s14.txt";"mix";14;"V4";0,051;"MIX_Low_3";"inc"
"2735";"E";"650";"./mix_s14.txt";"mix";14;"V4";0,066;"MIX_Low_3";"flucinc"
"2736";"F";"650";"./mix_s14.txt";"mix";14;"V4";0,037;"MQ";NA
"2737";"A";"395,680";"./mix_s14.txt";"mix";14;"V5";4;"MQ";NA
"2738";"B";"395,680";"./mix_s14.txt";"mix";14;"V5";178;"MIX_Hi_1";"cs"
"2739";"C";"395,680";"./mix_s14.txt";"mix";14;"V5";240;"MIX_Hi_1";"fluc"
"2740";"D";"395,680";"./mix_s14.txt";"mix";14;"V5";98;"MIX_Hi_1";"inc"
"2741";"E";"395,680";"./mix_s14.txt";"mix";14;"V5";177;"MIX_Hi_1";"flucinc"
"2742";"F";"395,680";"./mix_s14.txt";"mix";14;"V5";4;"MQ";NA
"2743";"A";"614,680";"./mix_s14.txt";"mix";14;"V5";2;"MQ";NA
"2744";"B";"614,680";"./mix_s14.txt";"mix";14;"V5";29;"MIX_Hi_1";"cs"
"2745";"C";"614,680";"./mix_s14.txt";"mix";14;"V5";72;"MIX_Hi_1";"fluc"
"2746";"D";"614,680";"./mix_s14.txt";"mix";14;"V5";13;"MIX_Hi_1";"inc"
"2747";"E";"614,680";"./mix_s14.txt";"mix";14;"V5";38;"MIX_Hi_1";"flucinc"
"2748";"F";"614,680";"./mix_s14.txt";"mix";14;"V5";1;"MQ";NA
"2749";"A";"440,660";"./mix_s14.txt";"mix";14;"V5";0;"MQ";NA
"2750";"B";"440,660";"./mix_s14.txt";"mix";14;"V5";104;"MIX_Hi_1";"cs"
"2751";"C";"440,660";"./mix_s14.txt";"mix";14;"V5";267;"MIX_Hi_1";"fluc"
"2752";"D";"440,660";"./mix_s14.txt";"mix";14;"V5";77;"MIX_Hi_1";"inc"
"2753";"E";"440,660";"./mix_s14.txt";"mix";14;"V5";140;"MIX_Hi_1";"flucinc"
"2754";"F";"440,660";"./mix_s14.txt";"mix";14;"V5";4;"MQ";NA
"2755";"A";"440";"./mix_s14.txt";"mix";14;"V5";0,039;"MQ";NA
"2756";"B";"440";"./mix_s14.txt";"mix";14;"V5";0,074;"MIX_Hi_1";"cs"
"2757";"C";"440";"./mix_s14.txt";"mix";14;"V5";0,09;"MIX_Hi_1";"fluc"
"2758";"D";"440";"./mix_s14.txt";"mix";14;"V5";0,07;"MIX_Hi_1";"inc"
"2759";"E";"440";"./mix_s14.txt";"mix";14;"V5";0,097;"MIX_Hi_1";"flucinc"
"2760";"F";"440";"./mix_s14.txt";"mix";14;"V5";0,04;"MQ";NA
"2761";"A";"450";"./mix_s14.txt";"mix";14;"V5";0,04;"MQ";NA
"2762";"B";"450";"./mix_s14.txt";"mix";14;"V5";0,072;"MIX_Hi_1";"cs"
